current_rest_link,review_date,review_comments,review_rating
k9ta/nan-feng-lu-rou-fan-zuo-ying-yu-cheng-dian,9/6/2021,肉與菜偏油,4/5
k9ta/nan-feng-lu-rou-fan-zuo-ying-yu-cheng-dian,9/6/2021,送錯餐點,3/5
k9ta/nan-feng-lu-rou-fan-zuo-ying-yu-cheng-dian,8/30/2021,不錯吃,4/5
k9ta/nan-feng-lu-rou-fan-zuo-ying-yu-cheng-dian,8/29/2021,好吃,5/5
k9ta/nan-feng-lu-rou-fan-zuo-ying-yu-cheng-dian,8/28/2021,錯誤的商品，點魯肉飯沒魯肉,1/5
k9ta/nan-feng-lu-rou-fan-zuo-ying-yu-cheng-dian,8/26/2021,還不錯,4/5
k9ta/nan-feng-lu-rou-fan-zuo-ying-yu-cheng-dian,8/12/2021,很好吃，訂了好幾次,5/5
k9ta/nan-feng-lu-rou-fan-zuo-ying-yu-cheng-dian,8/12/2021,好吃,5/5
k9ta/nan-feng-lu-rou-fan-zuo-ying-yu-cheng-dian,8/4/2021,是美味可是不懂為什麼跟Uber E to的價錢差這麼多,4/5
k9ta/nan-feng-lu-rou-fan-zuo-ying-yu-cheng-dian,8/3/2021,滷肉太肥差點吐,4/5
k9ta/nan-feng-lu-rou-fan-zuo-ying-yu-cheng-dian,8/3/2021,系統打出來的單子金額和訂單不符，造成配送的困擾（配送30元，系統打60元）,4/5
k9ta/nan-feng-lu-rou-fan-zuo-ying-yu-cheng-dian,7/31/2021,非常好吃也按照備註出餐，很棒,5/5
k9ta/nan-feng-lu-rou-fan-zuo-ying-yu-cheng-dian,7/30/2021,餐點慢到不行 2:40分訂的 4:30才送到 都可以直接吃晚餐了,1/5
k9ta/nan-feng-lu-rou-fan-zuo-ying-yu-cheng-dian,7/30/2021,值得推薦的店家,5/5
k9ta/nan-feng-lu-rou-fan-zuo-ying-yu-cheng-dian,7/29/2021,好吃 份量足,5/5
k9ta/nan-feng-lu-rou-fan-zuo-ying-yu-cheng-dian,7/27/2021,讚讚讚,5/5
k9ta/nan-feng-lu-rou-fan-zuo-ying-yu-cheng-dian,7/25/2021,沒有別家分店的好吃,3/5
k9ta/nan-feng-lu-rou-fan-zuo-ying-yu-cheng-dian,7/25/2021,餐點好吃 沒附餐具 有特別勾選需要餐具,1/5
k9ta/nan-feng-lu-rou-fan-zuo-ying-yu-cheng-dian,7/20/2021,肉燥太少,3/5
k9ta/nan-feng-lu-rou-fan-zuo-ying-yu-cheng-dian,7/16/2021,"好吃, 小朋友都吃光光",5/5
k9ta/nan-feng-lu-rou-fan-zuo-ying-yu-cheng-dian,7/9/2021,好吃,5/5
k9ta/nan-feng-lu-rou-fan-zuo-ying-yu-cheng-dian,7/9/2021,好吃,5/5
k9ta/nan-feng-lu-rou-fan-zuo-ying-yu-cheng-dian,7/8/2021,好吃,5/5
k9ta/nan-feng-lu-rou-fan-zuo-ying-yu-cheng-dian,7/5/2021,👍,5/5
k9ta/nan-feng-lu-rou-fan-zuo-ying-yu-cheng-dian,7/4/2021,湯灑出來半包，而且貢丸湯很鹹…請改進,4/5
k9ta/nan-feng-lu-rou-fan-zuo-ying-yu-cheng-dian,6/29/2021,好吃份量大😋,5/5
k9ta/nan-feng-lu-rou-fan-zuo-ying-yu-cheng-dian,6/28/2021,糟，送不齊全,1/5
k9ta/nan-feng-lu-rou-fan-zuo-ying-yu-cheng-dian,6/25/2021,好吃,5/5
k9ta/nan-feng-lu-rou-fan-zuo-ying-yu-cheng-dian,6/23/2021,有合2歲小孩的胃口,5/5
k9ta/nan-feng-lu-rou-fan-zuo-ying-yu-cheng-dian,6/20/2021,便當還不錯吃,5/5
k9ta/nan-feng-lu-rou-fan-zuo-ying-yu-cheng-dian,6/20/2021,好吃,5/5
k9ta/nan-feng-lu-rou-fan-zuo-ying-yu-cheng-dian,6/10/2021,有點偏鹹🤣,4/5
k9ta/nan-feng-lu-rou-fan-zuo-ying-yu-cheng-dian,6/10/2021,少了餐點,4/5
k9ta/nan-feng-lu-rou-fan-zuo-ying-yu-cheng-dian,6/6/2021,等了兩個小時真的有點久,1/5
k9ta/nan-feng-lu-rou-fan-zuo-ying-yu-cheng-dian,6/5/2021,好吃,5/5
k9ta/nan-feng-lu-rou-fan-zuo-ying-yu-cheng-dian,6/1/2021,超好吃,5/5
k9ta/nan-feng-lu-rou-fan-zuo-ying-yu-cheng-dian,5/31/2021,不好吃，魯肉飯肉超肥，整體不怎麼鹹，,3/5
k9ta/nan-feng-lu-rou-fan-zuo-ying-yu-cheng-dian,5/29/2021,出餐極慢，滷肉脂肪層,1/5
k9ta/nan-feng-lu-rou-fan-zuo-ying-yu-cheng-dian,5/27/2021,Good,4/5
k9ta/nan-feng-lu-rou-fan-zuo-ying-yu-cheng-dian,5/19/2021,不錯,5/5
k9ta/nan-feng-lu-rou-fan-zuo-ying-yu-cheng-dian,5/18/2021,送餐員服務很好，餐點也好吃,5/5
k9ta/nan-feng-lu-rou-fan-zuo-ying-yu-cheng-dian,5/17/2021,很好吃,5/5
k9ta/nan-feng-lu-rou-fan-zuo-ying-yu-cheng-dian,5/15/2021,份量足夠 但菜色普通,5/5
k9ta/nan-feng-lu-rou-fan-zuo-ying-yu-cheng-dian,5/15/2021,很好吃,5/5
k9ta/nan-feng-lu-rou-fan-zuo-ying-yu-cheng-dian,5/14/2021,好吃,5/5
z4ck/zao-an-gong-ji-nong-chang-chen-shi-gao-xiong-chong-de-dian,10/10/2021,咖喱飯的醬都流出來了，希望店家未來能改善外盒的包裝😭,5/5
z4ck/zao-an-gong-ji-nong-chang-chen-shi-gao-xiong-chong-de-dian,10/10/2021,好吃,5/5
z4ck/zao-an-gong-ji-nong-chang-chen-shi-gao-xiong-chong-de-dian,10/9/2021,烏龍麵很入味 好吃！,5/5
z4ck/zao-an-gong-ji-nong-chang-chen-shi-gao-xiong-chong-de-dian,9/26/2021,好吃😋,5/5
z4ck/zao-an-gong-ji-nong-chang-chen-shi-gao-xiong-chong-de-dian,9/19/2021,意外的驚喜 第一次點餐、想說可能就一般般 現場吃肯定會比較好吃 所以沒有抱太大的期望 沒想到真得很好吃ㄟ 花生土司讓我驚豔 菠菜蛋餅竟然讓不吃菜的兒子說好吃😋 蛋餅皮好Q、好吃！好吃！ 下次肯定要去店面吃一波❤️,5/5
z4ck/zao-an-gong-ji-nong-chang-chen-shi-gao-xiong-chong-de-dian,9/16/2021,非常美味好吃,5/5
z4ck/zao-an-gong-ji-nong-chang-chen-shi-gao-xiong-chong-de-dian,9/13/2021,很好吃，但是烏冬份量有點少,5/5
z4ck/zao-an-gong-ji-nong-chang-chen-shi-gao-xiong-chong-de-dian,9/3/2021,除了麵有點鹹以外 餐點都很好吃,5/5
z4ck/zao-an-gong-ji-nong-chang-chen-shi-gao-xiong-chong-de-dian,8/27/2021,份量夠，新鮮,5/5
z4ck/zao-an-gong-ji-nong-chang-chen-shi-gao-xiong-chong-de-dian,8/24/2021,太油,5/5
z4ck/zao-an-gong-ji-nong-chang-chen-shi-gao-xiong-chong-de-dian,8/24/2021,非常好吃,5/5
z4ck/zao-an-gong-ji-nong-chang-chen-shi-gao-xiong-chong-de-dian,8/23/2021,建議可以現場買或打電話自取比較快，因為外送單都會被延遲送到。,5/5
z4ck/zao-an-gong-ji-nong-chang-chen-shi-gao-xiong-chong-de-dian,8/23/2021,烏冬好吃，夠味,5/5
z4ck/zao-an-gong-ji-nong-chang-chen-shi-gao-xiong-chong-de-dian,8/22/2021,飯團份量超夠根本不是小米糰了，好吃,5/5
z4ck/zao-an-gong-ji-nong-chang-chen-shi-gao-xiong-chong-de-dian,8/19/2021,烏冬麵好吃,5/5
z4ck/zao-an-gong-ji-nong-chang-chen-shi-gao-xiong-chong-de-dian,8/14/2021,好吃,5/5
z4ck/zao-an-gong-ji-nong-chang-chen-shi-gao-xiong-chong-de-dian,8/14/2021,這次的麻油小辦桌比較油,5/5
z4ck/zao-an-gong-ji-nong-chang-chen-shi-gao-xiong-chong-de-dian,8/1/2021,台味飯糰吃一半就丟了，包的什麼鬼東西。,3/5
z4ck/zao-an-gong-ji-nong-chang-chen-shi-gao-xiong-chong-de-dian,7/31/2021,我有註明吐司不要菜，來了還是有菜,4/5
z4ck/zao-an-gong-ji-nong-chang-chen-shi-gao-xiong-chong-de-dian,7/21/2021,小米糰合我的口味👍,5/5
z4ck/zao-an-gong-ji-nong-chang-chen-shi-gao-xiong-chong-de-dian,7/19/2021,炒烏龍麵好吃但份量很少！,4/5
z4ck/zao-an-gong-ji-nong-chang-chen-shi-gao-xiong-chong-de-dian,7/10/2021,馬鈴薯漢堡冷掉，麵包沒烤過～,4/5
z4ck/zao-an-gong-ji-nong-chang-chen-shi-gao-xiong-chong-de-dian,7/9/2021,食材很棒，烹調用心，若能再多點蔬菜那就更棒了^^,4/5
z4ck/zao-an-gong-ji-nong-chang-chen-shi-gao-xiong-chong-de-dian,7/8/2021,早餐店電話都不接的,3/5
z4ck/zao-an-gong-ji-nong-chang-chen-shi-gao-xiong-chong-de-dian,7/8/2021,好吃！,5/5
z4ck/zao-an-gong-ji-nong-chang-chen-shi-gao-xiong-chong-de-dian,7/8/2021,吃不飽！！！,3/5
z4ck/zao-an-gong-ji-nong-chang-chen-shi-gao-xiong-chong-de-dian,7/8/2021,烏龍麵很好吃，但有點小碗，希望可以出大碗或加麵選項,5/5
z4ck/zao-an-gong-ji-nong-chang-chen-shi-gao-xiong-chong-de-dian,7/5/2021,東西都很好吃 謝謝你們,5/5
z4ck/zao-an-gong-ji-nong-chang-chen-shi-gao-xiong-chong-de-dian,7/1/2021,食物好吃美味,5/5
z4ck/zao-an-gong-ji-nong-chang-chen-shi-gao-xiong-chong-de-dian,7/1/2021,吐司好吃，蛋餅偏乾硬,4/5
z4ck/zao-an-gong-ji-nong-chang-chen-shi-gao-xiong-chong-de-dian,7/1/2021,點幾次了，東西都好吃，份量夠，口味很好。,5/5
z4ck/zao-an-gong-ji-nong-chang-chen-shi-gao-xiong-chong-de-dian,7/1/2021,點的是拼盤，稍有點油，但好吃。附的沾醬也很棒。,5/5
z4ck/zao-an-gong-ji-nong-chang-chen-shi-gao-xiong-chong-de-dian,6/30/2021,東西好吃,4/5
z4ck/zao-an-gong-ji-nong-chang-chen-shi-gao-xiong-chong-de-dian,6/29/2021,送到時蛋餅冷掉不好吃😞,4/5
z4ck/zao-an-gong-ji-nong-chang-chen-shi-gao-xiong-chong-de-dian,6/26/2021,調味鹽的有點怪 又貴貴的東西很不喜歡,1/5
z4ck/zao-an-gong-ji-nong-chang-chen-shi-gao-xiong-chong-de-dian,6/21/2021,笨丸料多好美味，紅茶豆漿好純濃，漢堡類料也好厚實，大推推!,5/5
z4ck/zao-an-gong-ji-nong-chang-chen-shi-gao-xiong-chong-de-dian,6/19/2021,缺漏商品,1/5
z4ck/zao-an-gong-ji-nong-chang-chen-shi-gao-xiong-chong-de-dian,6/12/2021,餐點好吃,5/5
z4ck/zao-an-gong-ji-nong-chang-chen-shi-gao-xiong-chong-de-dian,6/5/2021,蛋餅超級乾⋯每樣都很乾⋯,1/5
z4ck/zao-an-gong-ji-nong-chang-chen-shi-gao-xiong-chong-de-dian,6/4/2021,好吃,5/5
z4ck/zao-an-gong-ji-nong-chang-chen-shi-gao-xiong-chong-de-dian,6/4/2021,超好吃😋,5/5
z4ck/zao-an-gong-ji-nong-chang-chen-shi-gao-xiong-chong-de-dian,5/30/2021,沒收到早餐,1/5
z4ck/zao-an-gong-ji-nong-chang-chen-shi-gao-xiong-chong-de-dian,5/25/2021,餐點好吃，不油膩,5/5
z4ck/zao-an-gong-ji-nong-chang-chen-shi-gao-xiong-chong-de-dian,5/22/2021,味道不錯,5/5
z4ck/zao-an-gong-ji-nong-chang-chen-shi-gao-xiong-chong-de-dian,5/19/2021,給一個星並不是難吃，是因為沒有跟Uber平台合作，害我只能透過熊貓下單,1/5
z4ck/zao-an-gong-ji-nong-chang-chen-shi-gao-xiong-chong-de-dian,5/17/2021,餐點好吃，但咖啡太稀太甜,5/5
z4ck/zao-an-gong-ji-nong-chang-chen-shi-gao-xiong-chong-de-dian,5/7/2021,飯糰分量足，好吃,5/5
z4ck/zao-an-gong-ji-nong-chang-chen-shi-gao-xiong-chong-de-dian,5/4/2021,制餐速度非常之慢，大約都要等待1小時以上,2/5
z4ck/zao-an-gong-ji-nong-chang-chen-shi-gao-xiong-chong-de-dian,5/4/2021,太慢,1/5
z4ck/zao-an-gong-ji-nong-chang-chen-shi-gao-xiong-chong-de-dian,4/23/2021,炒烏龍好吃,5/5
z0je/dan-jiao-tang-ma-la-yang-sheng-xiao-huo-guo-zong-dian,10/11/2021,少給一塊加點的滷豆腐,3/5
z0je/dan-jiao-tang-ma-la-yang-sheng-xiao-huo-guo-zong-dian,10/9/2021,很好吃！CP值很高！,5/5
z0je/dan-jiao-tang-ma-la-yang-sheng-xiao-huo-guo-zong-dian,10/8/2021,每次都會加點一份高麗菜～這間的加料是唯一讓我看的出來的 超滿意 湯頭又好喝，備註又有特別注意！值得大推薦。,5/5
z0je/dan-jiao-tang-ma-la-yang-sheng-xiao-huo-guo-zong-dian,10/2/2021,有在看備註的店家 +100分,5/5
z0je/dan-jiao-tang-ma-la-yang-sheng-xiao-huo-guo-zong-dian,10/2/2021,不錯，會再買的。,5/5
z0je/dan-jiao-tang-ma-la-yang-sheng-xiao-huo-guo-zong-dian,9/29/2021,好吃😋,5/5
z0je/dan-jiao-tang-ma-la-yang-sheng-xiao-huo-guo-zong-dian,9/25/2021,鴨血超級好吃，湯頭也很棒，我老公挑嘴的也說好喝，小缺點是沒有附筷子湯匙,5/5
z0je/dan-jiao-tang-ma-la-yang-sheng-xiao-huo-guo-zong-dian,9/25/2021,餐點好吃，但容易給錯加點的品項，不然就是忘了給醬料筷子…,3/5
z0je/dan-jiao-tang-ma-la-yang-sheng-xiao-huo-guo-zong-dian,9/24/2021,今天的湯好淡完全沒有味道⋯,3/5
z0je/dan-jiao-tang-ma-la-yang-sheng-xiao-huo-guo-zong-dian,9/18/2021,超好喝的湯頭，鴨血超好吃！重點是昨天跟店家反應之前有漏給鴨血，店家這次還特地補了鴨血臭豆腐跟一包油條給我，還留紙條很貼心,5/5
z0je/dan-jiao-tang-ma-la-yang-sheng-xiao-huo-guo-zong-dian,9/16/2021,料多夠味又好吃😋,5/5
z0je/dan-jiao-tang-ma-la-yang-sheng-xiao-huo-guo-zong-dian,9/6/2021,遺漏兩份,3/5
z0je/dan-jiao-tang-ma-la-yang-sheng-xiao-huo-guo-zong-dian,9/5/2021,湯好喝料也算豐富,5/5
z0je/dan-jiao-tang-ma-la-yang-sheng-xiao-huo-guo-zong-dian,8/24/2021,好像沒在看備註，備註不用飯，還是附了，可能很怕我餓到😅，牛肉煮在裡面變很硬，配料湯頭還不錯,4/5
z0je/dan-jiao-tang-ma-la-yang-sheng-xiao-huo-guo-zong-dian,8/21/2021,湯超好喝 鴨血也很厲害!,5/5
z0je/dan-jiao-tang-ma-la-yang-sheng-xiao-huo-guo-zong-dian,8/14/2021,加點的東西油條30元附到！到底為什麼？也辦法退錢！30就白白送給店家！,1/5
z0je/dan-jiao-tang-ma-la-yang-sheng-xiao-huo-guo-zong-dian,8/13/2021,棒很好吃,5/5
z0je/dan-jiao-tang-ma-la-yang-sheng-xiao-huo-guo-zong-dian,8/11/2021,口味還不錯 牛肉稍微柴,4/5
z0je/dan-jiao-tang-ma-la-yang-sheng-xiao-huo-guo-zong-dian,8/5/2021,好吃,5/5
z0je/dan-jiao-tang-ma-la-yang-sheng-xiao-huo-guo-zong-dian,7/30/2021,很好吃 但很常漏東漏西🤣 加點的白飯今天忘了給,5/5
z0je/dan-jiao-tang-ma-la-yang-sheng-xiao-huo-guo-zong-dian,7/29/2021,養生鍋裡沒鴨血.....,1/5
z0je/dan-jiao-tang-ma-la-yang-sheng-xiao-huo-guo-zong-dian,7/29/2021,第一次吃 不錯,5/5
z0je/dan-jiao-tang-ma-la-yang-sheng-xiao-huo-guo-zong-dian,7/29/2021,漏給油條,3/5
z0je/dan-jiao-tang-ma-la-yang-sheng-xiao-huo-guo-zong-dian,7/28/2021,除了醬料只有沙茶醬很空虛 少送了滷鴨血 其他都很好,5/5
z0je/dan-jiao-tang-ma-la-yang-sheng-xiao-huo-guo-zong-dian,7/22/2021,超好吃,5/5
z0je/dan-jiao-tang-ma-la-yang-sheng-xiao-huo-guo-zong-dian,7/17/2021,料多～蛋餃不錯欸！內餡多皮薄！,5/5
z0je/dan-jiao-tang-ma-la-yang-sheng-xiao-huo-guo-zong-dian,7/10/2021,食材新鮮用料實在,5/5
z0je/dan-jiao-tang-ma-la-yang-sheng-xiao-huo-guo-zong-dian,7/10/2021,麻辣火鍋還好，但養身鍋還是好吃,3/5
z0je/dan-jiao-tang-ma-la-yang-sheng-xiao-huo-guo-zong-dian,7/10/2021,好吃,5/5
z0je/dan-jiao-tang-ma-la-yang-sheng-xiao-huo-guo-zong-dian,7/6/2021,餐點很好吃、份量足夠，但袋子破了小洞，湯汁滲了一些出來,4/5
z0je/dan-jiao-tang-ma-la-yang-sheng-xiao-huo-guo-zong-dian,7/5/2021,很好吃耶！今天還多給一塊鴨血！下次吃吃看麻辣鍋小辣試試,5/5
z0je/dan-jiao-tang-ma-la-yang-sheng-xiao-huo-guo-zong-dian,7/4/2021,好吃,5/5
z0je/dan-jiao-tang-ma-la-yang-sheng-xiao-huo-guo-zong-dian,6/30/2021,實在的店家 👍,5/5
z0je/dan-jiao-tang-ma-la-yang-sheng-xiao-huo-guo-zong-dian,6/26/2021,東西真的好吃，但是忘了給餐具😅,4/5
z0je/dan-jiao-tang-ma-la-yang-sheng-xiao-huo-guo-zong-dian,6/25/2021,好吃的小火鍋，只是另購了+蛋，結果沒加！,4/5
z0je/dan-jiao-tang-ma-la-yang-sheng-xiao-huo-guo-zong-dian,6/23/2021,真的CP值很高,5/5
z0je/dan-jiao-tang-ma-la-yang-sheng-xiao-huo-guo-zong-dian,6/18/2021,油條沒給,5/5
z0je/dan-jiao-tang-ma-la-yang-sheng-xiao-huo-guo-zong-dian,6/17/2021,好吃又香濃，絕對回購！,5/5
z0je/dan-jiao-tang-ma-la-yang-sheng-xiao-huo-guo-zong-dian,6/15/2021,超好吃,5/5
z0je/dan-jiao-tang-ma-la-yang-sheng-xiao-huo-guo-zong-dian,6/9/2021,蝦不新鮮，沒什麼料，不划算，不回購,3/5
z0je/dan-jiao-tang-ma-la-yang-sheng-xiao-huo-guo-zong-dian,6/6/2021,養生鍋湯頭濃郁，很好吃。麻辣鍋微辣覺得辣的剛剛好，湯頭也很香，鍋底的豆腐跟鴨血都很入味。加點30元高麗菜，量也很足夠，好吃會再次選擇,5/5
z0je/dan-jiao-tang-ma-la-yang-sheng-xiao-huo-guo-zong-dian,6/5/2021,好吃又超飽,5/5
z0je/dan-jiao-tang-ma-la-yang-sheng-xiao-huo-guo-zong-dian,5/19/2021,湯跟料還不錯，但飯硬硬的，希望能改善,5/5
z0je/dan-jiao-tang-ma-la-yang-sheng-xiao-huo-guo-zong-dian,5/16/2021,白飯沒有碗裝只有袋裝，這需要改善,3/5
z0je/dan-jiao-tang-ma-la-yang-sheng-xiao-huo-guo-zong-dian,5/15/2021,等太久 一直延長時間 沒辦法接單就不要接,1/5
z0je/dan-jiao-tang-ma-la-yang-sheng-xiao-huo-guo-zong-dian,5/13/2021,鍋裡有一隻頭髮，要再注意！,4/5
z0je/dan-jiao-tang-ma-la-yang-sheng-xiao-huo-guo-zong-dian,5/7/2021,老闆煮的最好吃,5/5
z0je/dan-jiao-tang-ma-la-yang-sheng-xiao-huo-guo-zong-dian,5/3/2021,美味可口,5/5
z0je/dan-jiao-tang-ma-la-yang-sheng-xiao-huo-guo-zong-dian,4/29/2021,美味可口,5/5
z0je/dan-jiao-tang-ma-la-yang-sheng-xiao-huo-guo-zong-dian,4/27/2021,包裝不完善，麻辣鍋湯頭很油不夠味,4/5
q5zp/da-shou-qian-tie-ban-shao-gao-xiong-ding-shan-dian,10/13/2021,最近叫幾次都有照訂單上面加辣選項出餐了，餐點好吃，還會再繼續叫，不過希望別再漏掉加點的白飯了。,5/5
q5zp/da-shou-qian-tie-ban-shao-gao-xiong-ding-shan-dian,10/10/2021,白飯量稍少,5/5
q5zp/da-shou-qian-tie-ban-shao-gao-xiong-ding-shan-dian,10/5/2021,之前吃過一次，餐點是滿好吃的，尤其是主餐青菜都加辣。 但是我這幾天叫了3次外送都有勾大辣，結果2次都沒加辣，1次只有肉加辣菜沒加，希望店家能確實照訂單上的選項出餐。,3/5
q5zp/da-shou-qian-tie-ban-shao-gao-xiong-ding-shan-dian,9/7/2021,訂4到5人套餐，但給的白飯量應該只適合3人的量。,4/5
q5zp/da-shou-qian-tie-ban-shao-gao-xiong-ding-shan-dian,8/28/2021,很好吃 常常回購,5/5
q5zp/da-shou-qian-tie-ban-shao-gao-xiong-ding-shan-dian,8/25/2021,備註豆芽要換高麗菜沒換 要求要餐具也沒附,4/5
q5zp/da-shou-qian-tie-ban-shao-gao-xiong-ding-shan-dian,8/19/2021,全部都沒味道，請問這叫鐵板燒嗎？根本就是水煮餐嘛！,1/5
q5zp/da-shou-qian-tie-ban-shao-gao-xiong-ding-shan-dian,8/8/2021,越來越不好吃了😢整個盒子都是油,1/5
q5zp/da-shou-qian-tie-ban-shao-gao-xiong-ding-shan-dian,6/30/2021,包裝不是很好，紙盒軟掉，湯汁還有灑出來，餐點口味十分給七分吧。,3/5
q5zp/da-shou-qian-tie-ban-shao-gao-xiong-ding-shan-dian,6/20/2021,等很久，調味也不好，不會想再叫第二次,3/5
q5zp/da-shou-qian-tie-ban-shao-gao-xiong-ding-shan-dian,6/13/2021,份量足夠，但調味...還好,4/5
q5zp/da-shou-qian-tie-ban-shao-gao-xiong-ding-shan-dian,6/7/2021,希望發票能用小塑膠套包裝，拿到的時候都是醬汁很噁心,5/5
q5zp/da-shou-qian-tie-ban-shao-gao-xiong-ding-shan-dian,6/5/2021,東西錯了,3/5
q5zp/da-shou-qian-tie-ban-shao-gao-xiong-ding-shan-dian,5/29/2021,餐點遺漏,2/5
q5zp/da-shou-qian-tie-ban-shao-gao-xiong-ding-shan-dian,5/26/2021,物超所質！比另一間連瑣到鐵板燒划算多了，唯一美中不足的一點就是附贈的冬瓜冰沙甜到我懷疑人生,5/5
q5zp/da-shou-qian-tie-ban-shao-gao-xiong-ding-shan-dian,4/15/2021,蛋沒熟！！！,3/5
q5zp/da-shou-qian-tie-ban-shao-gao-xiong-ding-shan-dian,4/8/2021,我訂單點選小辣 但是沒有辣...可能誤把辣椒放成鹽巴了只有鹹😏,3/5
q5zp/da-shou-qian-tie-ban-shao-gao-xiong-ding-shan-dian,2/4/2021,湯臭酸了,2/5
q5zp/da-shou-qian-tie-ban-shao-gao-xiong-ding-shan-dian,1/31/2021,湯汁露出,1/5
q5zp/da-shou-qian-tie-ban-shao-gao-xiong-ding-shan-dian,1/3/2021,胡椒太重&包裝不好(上蓋脫落&湯汁都灑出來),3/5
q5zp/da-shou-qian-tie-ban-shao-gao-xiong-ding-shan-dian,11/7/2020,今天點了牛肉套餐升級鮮魚鮮蝦套餐，可是送來時卻沒有鮮魚鮮蝦，希望下次能注意，雖然我自己也沒注意就是了,3/5
q5zp/da-shou-qian-tie-ban-shao-gao-xiong-ding-shan-dian,11/1/2020,很好,5/5
q5zp/da-shou-qian-tie-ban-shao-gao-xiong-ding-shan-dian,10/10/2020,送來的三杯飲料都打翻，飲料雖然有貼膠帶但不夠密合全灑出來，導致底下的餐盒、飯碗都泡在飲料裡面，而飯盒的蓋子兩盒也都鬆脫，內容物湯汁都外流，建議飲料跟食物可以分開放，不然灑出來全混在一起很噁心...但魚排很好吃。,3/5
q5zp/da-shou-qian-tie-ban-shao-gao-xiong-ding-shan-dian,10/10/2020,外送人員服務很好了謝謝你們,5/5
q5zp/da-shou-qian-tie-ban-shao-gao-xiong-ding-shan-dian,10/8/2020,少給餐點 信用卡扣款無法退 湯灑了一袋 外送員 店家素質 都該加強 不便宜的價位 卻是隨便的服務包裝品質,1/5
q5zp/da-shou-qian-tie-ban-shao-gao-xiong-ding-shan-dian,10/1/2020,好吃,5/5
q5zp/da-shou-qian-tie-ban-shao-gao-xiong-ding-shan-dian,9/5/2020,東西好吃，但能麻煩店家看一下備註嗎？點了兩次我都備註不要飲料和湯，結果還是都附，送來時湯和飲料都灑出來了，袋子裡的發票及餐具全弄濕，搞得還沒吃，心情就不美麗，希望店家這點可以注意一下。,5/5
q5zp/da-shou-qian-tie-ban-shao-gao-xiong-ding-shan-dian,8/17/2020,有點鹹,4/5
q5zp/da-shou-qian-tie-ban-shao-gao-xiong-ding-shan-dian,8/6/2020,和其他鐵板燒相比，份量夠而且好吃，就是偏貴,5/5
y0yy/mian-mian-zhou-dao-gao-xiong-fu-min-dian,10/13/2021,加購豬肝真是今日最大的錯誤!整碗粥腥到我以為豬還在豬圈裡奔跑呢……,3/5
y0yy/mian-mian-zhou-dao-gao-xiong-fu-min-dian,10/8/2021,太鹹了,4/5
y0yy/mian-mian-zhou-dao-gao-xiong-fu-min-dian,9/12/2021,好吃,5/5
y0yy/mian-mian-zhou-dao-gao-xiong-fu-min-dian,9/11/2021,很好吃～生意超好,5/5
y0yy/mian-mian-zhou-dao-gao-xiong-fu-min-dian,9/10/2021,明明說不要放胡椒，結果還是放了，傷腦筋,4/5
y0yy/mian-mian-zhou-dao-gao-xiong-fu-min-dian,8/29/2021,有勾選要餐具卻沒附上餐具,1/5
y0yy/mian-mian-zhou-dao-gao-xiong-fu-min-dian,8/19/2021,好吃,5/5
y0yy/mian-mian-zhou-dao-gao-xiong-fu-min-dian,8/17/2021,很乾淨，很會過鹹 皮蛋瘦肉粥很好吃,5/5
y0yy/mian-mian-zhou-dao-gao-xiong-fu-min-dian,8/16/2021,餐點好吃，但已勾選☑️「不加沙茶」仍加沙茶，小孩完全不敢吃有沙茶的東西；備註不要餐具，仍附餐具，很困擾。希望可依照訂單需求備餐，謝謝。,4/5
y0yy/mian-mian-zhou-dao-gao-xiong-fu-min-dian,8/11/2021,粥跟麵都很好吃！,5/5
y0yy/mian-mian-zhou-dao-gao-xiong-fu-min-dian,8/11/2021,加辣加錯碗 但是好吃,4/5
y0yy/mian-mian-zhou-dao-gao-xiong-fu-min-dian,8/10/2021,粥的飯量偏少,4/5
y0yy/mian-mian-zhou-dao-gao-xiong-fu-min-dian,8/10/2021,店員親切！,5/5
y0yy/mian-mian-zhou-dao-gao-xiong-fu-min-dian,8/8/2021,全加的沒全沒加，意麵跟拉麵的蓋子還蓋錯,3/5
y0yy/mian-mian-zhou-dao-gao-xiong-fu-min-dian,8/5/2021,一直延時,1/5
y0yy/mian-mian-zhou-dao-gao-xiong-fu-min-dian,8/4/2021,好吃，溫度正好,5/5
y0yy/mian-mian-zhou-dao-gao-xiong-fu-min-dian,7/23/2021,好吃的粥,5/5
y0yy/mian-mian-zhou-dao-gao-xiong-fu-min-dian,7/15/2021,點的餐點與實際送來的餐點不同！ 點了手捏麵卻來拉麵⋯,1/5
y0yy/mian-mian-zhou-dao-gao-xiong-fu-min-dian,7/12/2021,如果餐點是辣的請標示清楚…都沒標示整碗麵吃兩口就吃不下了…還害我下午一直拉肚子…,1/5
y0yy/mian-mian-zhou-dao-gao-xiong-fu-min-dian,7/9/2021,粥品味道很好～,5/5
y0yy/mian-mian-zhou-dao-gao-xiong-fu-min-dian,7/6/2021,好吃欸！我不喜歡吃粥但是這家皮蛋瘦肉好好吃,5/5
y0yy/mian-mian-zhou-dao-gao-xiong-fu-min-dian,7/3/2021,好吃，只是出餐很慢,4/5
y0yy/mian-mian-zhou-dao-gao-xiong-fu-min-dian,5/30/2021,有備註不要的東西，結果還是放了,1/5
